id,name,slug,department_code,insee_code,postal_code,lat,lng,pop
27410,Triembach-au-Val,triembach-au-val,67,67493,67220,48.3333,7.33333,500
27411,Schweighouse-sur-Moder,schweighouse-sur-moder,67,67458,67590,48.8192,7.72806,4800
27412,Wœrth,woerth,67,67550,67360,48.9333,7.75,1800
27413,Bergbieten,bergbieten,67,67030,67310,48.5667,7.43333,600
27414,Innenheim,innenheim,67,67223,67880,48.5,7.56667,1100
27415,Eschbourg,eschbourg,67,67133,67320,48.8167,7.3,500
27416,Eckwersheim,eckwersheim,67,67119,67550,48.6833,7.7,1400
27417,Oberhaslach,oberhaslach,67,67342,67280,48.55,7.33333,1800
27418,Eschbach,eschbach,67,67132,67360,48.8667,7.73333,900
27419,Wisches,wisches,67,67543,67130,48.5,7.26667,2200
27420,Otterswiller,otterswiller,67,67367,67700,48.7167,7.38333,1400
27421,Wildersbach,wildersbach,67,67531,67130,48.4333,7.23333,300
27422,Oberdorf-Spachbach,oberdorf-spachbach,67,67341,67360,48.9167,7.75,300
27423,Schiltigheim,schiltigheim,67,67447,67300,48.6,7.75,31100
27424,Hegeney,hegeney,67,67186,67360,48.8833,7.73333,400
27425,Wintzenbach,wintzenbach,67,67541,67470,48.9333,8.1,600
27426,La Petite-Pierre,petite-pierre,67,67371,67290,48.8667,7.31667,600
27427,Ringeldorf,ringeldorf,67,67402,67350,48.8333,7.61667,100
27428,Avolsheim,avolsheim,67,67016,67120,48.55,7.5,800
27429,Kirrberg,kirrberg,67,67241,67320,48.8167,7.06667,200
27430,Forstfeld,forstfeld,67,67140,67480,48.85,8.03333,700
27431,Crastatt,crastatt,67,67078,67310,48.6589,7.42723,200
27432,Vœllerdingen,voellerdingen,67,67508,67430,48.9667,7.13333,400
27433,Rhinau,rhinau,67,67397,67860,48.3167,7.7,2700
27434,Ville,ville-67,67,67507,67220,48.3333,7.3,1800
27435,Uttwiller,uttwiller,67,67503,67330,48.85,7.48333,200
27436,Gœrlingen,goerlingen,67,67159,67320,48.8,7.08333,200
27437,Weyer,weyer,67,67528,67320,48.85,7.16667,600
27438,Rimsdorf,rimsdorf,67,67401,67260,48.9333,7.13333,300
27439,Reichshoffen,reichshoffen,67,67388,67110,48.9333,7.66667,5500
27440,Kindwiller,kindwiller,67,67238,67350,48.8667,7.6,600
27441,Urbeis,urbeis,67,67499,67220,48.3333,7.23333,300
27442,Geudertheim,geudertheim,67,67156,67170,48.7167,7.75,2300
27443,Weiterswiller,weiterswiller,67,67524,67340,48.85,7.41667,600
27444,Schœnbourg,schoenbourg,67,67454,67320,48.8333,7.26667,500
27445,Lupstein,lupstein,67,67275,67490,48.7333,7.48333,800
27446,Walbourg,walbourg,67,67511,67360,48.8833,7.78333,800
27447,Climbach,climbach,67,67075,67510,49.0167,7.85,500
27448,Gunstett,gunstett,67,67177,67360,48.9167,7.76667,700
27449,Souffelweyersheim,souffelweyersheim,67,67471,67460,48.6333,7.73333,7200
27450,Biblisheim,biblisheim,67,67037,67360,48.9,7.8,400
27451,Holtzheim,holtzheim,67,67212,67810,48.55,7.63333,3000
27452,Hessenheim,hessenheim,67,67195,67390,48.2,7.55,600
27453,Lipsheim,lipsheim,67,67268,67640,48.4833,7.66667,2500
27454,Friesenheim,friesenheim,67,67146,67860,48.3,7.66667,700
27455,Oberhausbergen,oberhausbergen,67,67343,67205,48.6167,7.68333,5000
27456,Retschwiller,retschwiller,67,67394,67250,48.95,7.86667,300
27457,Artolsheim,artolsheim,67,67011,67390,48.2167,7.56667,900
27458,Hochfelden,hochfelden,67,67202,67270,48.75,7.56667,3200
27459,Kienheim,kienheim,67,67236,67270,48.6833,7.58333,600
27460,Minversheim,minversheim,67,67293,67270,48.7833,7.61667,600
27461,Mittelschaeffolsheim,mittelschaeffolsheim,67,67298,67170,48.7,7.65,500
27462,Obermodern-Zutzendorf,obermodern-zutzendorf,67,67347,67330,48.8448,7.54028,1600
27463,Eberbach-Seltz,eberbach-seltz,67,67113,67470,48.927,8.06362,400
27464,Wolfskirchen,wolfskirchen,67,67552,67260,48.8667,7.06667,400
27465,Kutzenhausen,kutzenhausen,67,67254,67250,48.9333,7.85,900
27466,Hœrdt,hoerdt,67,67205,67720,48.7,7.78333,4400
27467,Eichhoffen,eichhoffen,67,67120,67140,48.3833,7.43333,500
27468,Mommenheim,mommenheim,67,67301,67670,48.75,7.65,1800
27469,Niederhaslach,niederhaslach,67,67325,67280,48.55,7.35,1400
27470,Windstein,windstein,67,67536,67110,49.0,7.68333,200
27471,Illkirch-Graffenstaden,illkirch-graffenstaden,67,67218,67400,48.5333,7.71667,26700
27472,Lauterbourg,lauterbourg,67,67261,67630,48.9753,8.17583,2200
27473,Rœschwoog,roeschwoog,67,67405,67480,48.8333,8.03333,2100
27474,Neuwiller-lès-Saverne,neuwiller-les-saverne,67,67322,67330,48.8167,7.4,1200
27475,Itterswiller,itterswiller,67,67227,67140,48.35,7.41667,300
27476,Sélestat,selestat,67,67462,67600,48.2667,7.45,19300
27477,Heidolsheim,heidolsheim,67,67187,67390,48.2,7.51667,500
27478,Grassendorf,grassendorf,67,67166,67350,48.8167,7.61667,200
27479,Grandfontaine,grandfontaine-67,67,67165,67130,48.5,7.16667,400
27480,Jetterswiller,jetterswiller,67,67229,67440,48.6698,7.41473,200
27481,Dachstein,dachstein,67,67080,67120,48.5667,7.53333,1500
27482,Schnersheim,schnersheim,67,67452,67370,48.6667,7.58333,1200
27483,Schirmeck,schirmeck,67,67448,67130,48.4833,7.21667,2500
27484,Hunspach,hunspach,67,67213,67250,48.95,7.95,700
27485,Hindisheim,hindisheim,67,67197,67150,48.4667,7.63333,1400
27486,Morsbronn-les-Bains,morsbronn-les-bains,67,67303,67360,48.9,7.73333,600
27487,Rossfeld,rossfeld,67,67412,67230,48.3333,7.61667,800
27488,Mertzwiller,mertzwiller,67,67291,67580,48.8667,7.68333,3500
27489,Gerstheim,gerstheim,67,67154,67150,48.3833,7.71667,3100
27490,Wimmenau,wimmenau,67,67535,67290,48.9167,7.41667,1100
27491,Goxwiller,goxwiller,67,67164,67210,48.4333,7.48333,800
27492,Fouchy,fouchy,67,67143,67220,48.3333,7.28333,600
27493,Willgottheim,willgottheim,67,67532,67370,48.6667,7.51667,1100
27494,Sermersheim,sermersheim,67,67464,67230,48.3333,7.55,800
27495,Ebersmunster,ebersmunster,67,67116,67600,48.3,7.51667,500
27496,Wolfisheim,wolfisheim,67,67551,67202,48.5833,7.66667,4000
27497,Muttersholtz,muttersholtz,67,67311,67600,48.2667,7.53333,1900
27498,Melsheim,melsheim,67,67287,67270,48.75,7.51667,600
27499,Hinsingen,hinsingen,67,67199,67260,48.95,7.0,100
27500,Olwisheim,olwisheim,67,67361,67170,48.7,7.66667,500
27501,Uttenheim,uttenheim,67,67501,67150,48.4,7.6,600
27502,Epfig,epfig,67,67125,67680,48.3667,7.45,2100
27503,Rountzenheim,rountzenheim,67,67418,67480,48.8167,8.0,1000
27504,Colroy-la-Roche,colroy-la-roche,67,67076,67420,48.3833,7.18333,500
27505,Waldersbach,waldersbach,67,67513,67130,48.4167,7.21667,100
27506,Ernolsheim-lès-Saverne,ernolsheim-les-saverne,67,67129,67330,48.7833,7.38333,600
27507,Hœnheim,hoenheim,67,67204,67800,48.6167,7.75,10500
27508,Mittelhausbergen,mittelhausbergen,67,67296,67206,48.6167,7.7,1700
27509,Westhouse,westhouse,67,67526,67230,48.397,7.58917,1400
27510,Hochstett,hochstett,67,67203,67170,48.7833,7.68333,300
27511,Dinsheim-sur-Bruche,dinsheim-sur-bruche,67,67098,67190,48.5333,7.43333,1300
27512,Drulingen,drulingen,67,67105,67320,48.8667,7.18333,1400
27513,Urmatt,urmatt,67,67500,67280,48.5167,7.33333,1400
27514,Breitenbach,breitenbach,67,67063,67220,48.3667,7.3,700
27515,Obersoultzbach,obersoultzbach,67,67352,67330,48.85,7.45,400
27516,Soultz-les-Bains,soultz-les-bains,67,67473,67120,48.5667,7.48333,900
27517,Schaeffersheim,schaeffersheim,67,67438,67150,48.4333,7.61667,800
27518,Erstein,erstein,67,67130,67150,48.4333,7.66667,10300
27519,Osthoffen,osthoffen,67,67363,67990,48.5833,7.55,800
27520,Asswiller,asswiller,67,67013,67320,48.8833,7.21667,300
27521,Mackenheim,mackenheim,67,67277,67390,48.1833,7.56667,700
27522,Bœsenbiesen,boesenbiesen,67,67053,67390,48.2167,7.56667,300
27523,Sundhouse,sundhouse,67,67486,67920,48.25,7.6,1500
27524,Gresswiller,gresswiller,67,67168,67190,48.5333,7.43333,1500
27525,Grendelbruch,grendelbruch,67,67167,67190,48.5,7.31667,1200
27526,Steinbourg,steinbourg,67,67478,67790,48.7667,7.41667,2000
27527,Blienschwiller,blienschwiller,67,67051,67650,48.3333,7.41667,300
27528,Ergersheim,ergersheim,67,67127,67120,48.5667,7.51667,1100
27529,Maennolsheim,maennolsheim,67,67279,67700,48.7,7.46667,200
27530,Kriegsheim,kriegsheim,67,67250,67170,48.75,7.73333,700
27531,Lixhausen,lixhausen,67,67270,67270,48.8,7.55,300
27532,Kauffenheim,kauffenheim,67,67231,67480,48.85,8.03333,200
27533,Niedermodern,niedermodern,67,67328,67350,48.85,7.61667,800
27534,Wilwisheim,wilwisheim,67,67534,67270,48.75,7.51667,700
27535,Dieffenthal,dieffenthal,67,67094,67650,48.3,7.41667,300
27536,Leutenheim,leutenheim,67,67264,67480,48.85,8.01667,800
27537,Wittersheim,wittersheim,67,67546,67670,48.7833,7.65,600
27538,Châtenois,chatenois-67,67,67073,67730,48.2667,7.4,4100
27539,Tieffenbach,tieffenbach,67,67491,67290,48.9,7.25,300
27540,Struth,struth,67,67483,67290,48.8833,7.25,200
27541,Le Hohwald,hohwald,67,67210,67140,48.4035,7.32448,500
27542,Schalkendorf,schalkendorf,67,67441,67350,48.8333,7.56667,300
27543,Fort-Louis,fort-louis,67,67142,67480,48.8,8.05,300
27544,Bourgheim,bourgheim,67,67060,67140,48.4167,7.48333,600
27545,Reipertswiller,reipertswiller,67,67392,67340,48.9333,7.46667,1000
27546,Kintzheim,kintzheim,67,67239,67600,48.25,7.4,1500
27547,Dieffenbach-lès-Wœrth,dieffenbach-les-woerth,67,67093,67360,48.9333,7.78333,300
27548,Eschau,eschau,67,67131,67114,48.4833,7.71667,4800
27549,Brumath,brumath,67,67067,67170,48.7333,7.71667,9900
27550,Oermingen,oermingen,67,67355,67970,49.0,7.11667,1200
27551,Forstheim,forstheim,67,67141,67580,48.9,7.71667,500
27552,Schirrhoffen,schirrhoffen,67,67450,67240,48.8,7.91667,700
27553,Kirrwiller,kirrwiller,67,67242,67330,48.8139,7.53028,500
27554,Wingen,wingen,67,67537,67510,49.0333,7.81667,500
27555,Alteckendorf,alteckendorf,67,67005,67270,48.7833,7.6,700
27556,Bernardswiller,bernardswiller,67,67031,67210,48.45,7.46667,1400
27557,Weitbruch,weitbruch,67,67523,67500,48.75,7.78333,2700
27558,Geiswiller,geiswiller,67,67153,67270,48.7833,7.5,200
27559,Crœttwiller,croettwiller,67,67079,67470,48.9333,8.03333,200
27560,La Wantzenau,wantzenau,67,67519,67610,48.6667,7.83333,6000
27561,Kirchheim,kirchheim,67,67240,67520,48.6167,7.5,600
27562,Zeinheim,zeinheim,67,67556,67310,48.6667,7.48333,200
27563,Fegersheim,fegersheim,67,67137,67640,48.4833,7.68333,5200
27564,Schaffhouse-sur-Zorn,schaffhouse-sur-zorn,67,67439,67270,48.7333,7.56667,400
27565,Neuve-Église,neuve-eglise,67,67320,67220,48.3333,7.31667,600
27566,Oberbronn,oberbronn,67,67340,67110,48.9333,7.6,1600
27567,Wittisheim,wittisheim,67,67547,67820,48.2667,7.58333,2000
27568,Weyersheim,weyersheim,67,67529,67720,48.7167,7.8,3300
27569,Ingwiller,ingwiller,67,67222,67340,48.8667,7.48333,4100
27570,Witternheim,witternheim,67,67545,67230,48.3167,7.6,500
27571,Menchhoffen,menchhoffen,67,67289,67340,48.8667,7.5,500
27572,Kuttolsheim,kuttolsheim,67,67253,67520,48.65,7.53333,700
27573,Hengwiller,hengwiller,67,67190,67440,48.6667,7.33333,200
27574,Reichstett,reichstett,67,67389,67116,48.65,7.75,4500
27575,Langensoultzbach,langensoultzbach,67,67259,67360,48.9667,7.73333,1000
27576,Herrlisheim,herrlisheim,67,67194,67850,48.7333,7.9,4600
27577,Volksberg,volksberg,67,67509,67290,48.95,7.3,400
27578,Birkenwald,birkenwald,67,67041,67440,48.6667,7.35,300
27579,Duntzenheim,duntzenheim,67,67107,67270,48.7167,7.53333,600
27580,Reutenbourg,reutenbourg,67,67395,67440,48.6833,7.4,400
27581,Haguenau,haguenau,67,67180,67500,48.8167,7.78333,35100
27582,Durningen,durningen,67,67109,67270,48.6833,7.56667,600
27583,La Walck,walck,67,67512,67350,48.85,7.61667,1200
27584,Ottersthal,ottersthal,67,67366,67700,48.75,7.35,700
27585,Issenhausen,issenhausen,67,67225,67330,48.8,7.53333,100
27586,Reinhardsmunster,reinhardsmunster,67,67391,67440,48.6833,7.31667,500
27587,Saint-Jean-Saverne,saint-jean-saverne,67,67425,67700,48.7667,7.36667,600
27588,Orschwiller,orschwiller,67,67362,67600,48.2333,7.38333,600
27589,Blaesheim,blaesheim,67,67049,67113,48.5,7.6,1300
27590,Furdenheim,furdenheim,67,67150,67117,48.6167,7.56667,1200
27591,Quatzenheim,quatzenheim,67,67382,67117,48.6333,7.56667,800
27592,Niedersoultzbach,niedersoultzbach,67,67333,67330,48.85,7.46667,300
27593,Steinseltz,steinseltz,67,67479,67160,49.0167,7.93333,600
27594,Hirschland,hirschland,67,67201,67320,48.8333,7.11667,300
27595,Ernolsheim-Bruche,ernolsheim-bruche,67,67128,67120,48.5667,7.56667,1600
27596,Oberschaeffolsheim,oberschaeffolsheim,67,67350,67203,48.5833,7.63333,2100
27597,Saint-Blaise-la-Roche,saint-blaise-la-roche,67,67424,67420,48.4,7.16667,200
27598,Ranrupt,ranrupt,67,67384,67420,48.3745,7.19834,300
27599,Saint-Pierre-Bois,saint-pierre-bois,67,67430,67220,48.3333,7.36667,700
27600,Wangen,wangen,67,67517,67520,48.6167,7.46667,700
27601,Griesheim-sur-Souffel,griesheim-sur-souffel,67,67173,67370,48.635,7.66695,1100
27602,Belmont,belmont-67,67,67027,67130,48.4,7.23333,200
27603,Berstett,berstett,67,67034,67370,48.6833,7.66667,2200
27604,Neuviller-la-Roche,neuviller-la-roche,67,67321,67130,48.4392,7.2389,400
27605,Allenwiller,allenwiller,67,67004,67310,48.6667,7.38333,500
27606,Rexingen,rexingen,67,67396,67320,48.9,7.18333,200
27607,Niederhausbergen,niederhausbergen,67,67326,67207,48.6167,7.7,1300
27608,Mutzig,mutzig,67,67313,67190,48.5333,7.46667,5800
27609,Schirrhein,schirrhein,67,67449,67240,48.8,7.9,2200
27610,Bindernheim,bindernheim,67,67040,67600,48.2833,7.6,900
27611,Mussig,mussig,67,67310,67600,48.2333,7.51667,1200
27612,Saulxures,saulxures,67,67436,67420,48.3833,7.13333,500
27613,Duppigheim,duppigheim,67,67108,67120,48.5333,7.58333,1600
27614,Mulhausen,mulhausen,67,67307,67350,48.8831,7.55334,400
27615,Diemeringen,diemeringen,67,67095,67430,48.9333,7.18333,1600
27616,Saales,saales,67,67421,67420,48.35,7.11667,900
27617,Sarrewerden,sarrewerden,67,67435,67260,48.9167,7.08333,900
27618,Wangenbourg-Engenthal,wangenbourg-engenthal,67,67122,67710,48.6259,7.30417,1400
27619,Achenheim,achenheim,67,67001,67204,48.5833,7.63333,2200
27620,Ebersheim,ebersheim,67,67115,67600,48.3,7.5,2000
27621,Keffenach,keffenach,67,67232,67250,48.9667,7.88333,200
27622,Griesheim-près-Molsheim,griesheim-pres-molsheim,67,67172,67210,48.5,7.53333,2000
27623,Lorentzen,lorentzen,67,67274,67430,48.95,7.16667,200
27624,Gundershoffen,gundershoffen,67,67176,67110,48.9,7.66667,3500
27625,Uttenhoffen,uttenhoffen,67,67502,67110,48.8833,7.65,200
27626,La Vancelle,vancelle,67,67505,67730,48.2833,7.3,400
27627,Mietesheim,mietesheim,67,67292,67580,48.8833,7.65,600
27628,Wolxheim,wolxheim,67,67554,67120,48.5667,7.5,900
27629,Erckartswiller,erckartswiller,67,67126,67290,48.8667,7.36667,300
27630,Schwindratzheim,schwindratzheim,67,67460,67270,48.75,7.6,1600
27631,Oberrœdern,oberroedern,67,67349,67250,48.9167,7.96667,500
27632,Berg,berg,67,67029,67320,48.9,7.16667,400
27633,Thal-Drulingen,thal-drulingen,67,67488,67320,48.91,7.14556,200
27634,Nothalten,nothalten,67,67337,67680,48.35,7.41667,500
27635,Neuhaeusel,neuhaeusel,67,67319,67480,48.8167,8.08333,400
27636,Morschwiller,morschwiller,67,67304,67350,48.8167,7.63333,600
27637,Sessenheim,sessenheim,67,67465,67770,48.8,7.98333,2100
27638,Rothau,rothau,67,67414,67570,48.45,7.21667,1600
27639,Ettendorf,ettendorf,67,67135,67350,48.8167,7.58333,800
27640,Ottrott,ottrott,67,67368,67530,48.45,7.41667,1600
27641,Gungwiller,gungwiller,67,67178,67320,48.8833,7.15,300
27642,Lingolsheim,lingolsheim,67,67267,67380,48.5667,7.68333,16800
27643,Salenthal,salenthal,67,67431,67440,48.6667,7.36667,200
27644,Zellwiller,zellwiller,67,67557,67140,48.4,7.5,700
27645,Batzendorf,batzendorf,67,67023,67500,48.7833,7.7,900
27646,Niederlauterbach,niederlauterbach,67,67327,67630,48.9667,8.1,900
27647,Friedolsheim,friedolsheim,67,67145,67490,48.7,7.48333,200
27648,Gottenhouse,gottenhouse,67,67161,67700,48.7167,7.36667,400
27649,Schwenheim,schwenheim,67,67459,67440,48.7137,7.41278,700
27650,Valff,valff,67,67504,67210,48.4167,7.51667,1300
27651,Rottelsheim,rottelsheim,67,67417,67170,48.75,7.71667,300
27652,Berstheim,berstheim,67,67035,67170,48.8,7.68333,400
27653,Neubois,neubois,67,67317,67220,48.3,7.33333,700
27654,Bernardvillé,bernardville,67,67032,67140,48.3667,7.4,200
27655,Auenheim,auenheim,67,67014,67480,48.8167,8.01667,800
27656,Knœrsheim,knoersheim,67,67245,67310,48.6833,7.46667,200
27657,Uhrwiller,uhrwiller,67,67498,67350,48.8833,7.58333,700
27658,Elsenheim,elsenheim,67,67121,67390,48.1667,7.5,800
27659,Dambach-la-Ville,dambach-la-ville,67,67084,67650,48.3333,7.43333,1900
27660,Landersheim,landersheim,67,67258,67700,48.6833,7.5,200
27661,Printzheim,printzheim,67,67380,67490,48.7833,7.48333,200
27662,Rott,rott,67,67416,67160,49.0167,7.9,500
27663,Albé,albe,67,67003,67220,48.35,7.31667,500
27664,Bootzheim,bootzheim,67,67056,67390,48.1833,7.56667,600
27665,Uberach,uberach,67,67496,67350,48.85,7.63333,1200
27666,Sparsbach,sparsbach,67,67475,67340,48.8833,7.41667,300
27667,Wissembourg,wissembourg,67,67544,67160,49.0333,7.95,7900
27668,Herbsheim,herbsheim,67,67192,67230,48.35,7.63333,800
27669,Krautergersheim,krautergersheim,67,67248,67880,48.4833,7.56667,1600
27670,Preuschdorf,preuschdorf,67,67379,67250,48.95,7.8,1000
27671,Oberlauterbach,oberlauterbach,67,67346,67160,48.95,8.06667,500
27672,Stundwiller,stundwiller,67,67484,67250,48.9167,7.98333,500
27673,Solbach,solbach,67,67470,67130,48.4333,7.2,100
27674,Drachenbronn-Birlenbach,drachenbronn-birlenbach,67,67104,67160,48.9864,7.87028,1000
27675,Dahlenheim,dahlenheim,67,67081,67310,48.5833,7.51667,700
27676,Ruederbach,ruederbach,68,68288,68560,47.5667,7.26667,300
27677,Courtavon,courtavon,68,68067,68480,47.45,7.2,300
27678,Wittelsheim,wittelsheim,68,68375,68310,47.8167,7.25,10400
27679,Steinsoultz,steinsoultz,68,68325,68640,47.55,7.35,800
27680,Habsheim,habsheim,68,68118,68440,47.7333,7.41667,4800
27681,Guewenheim,guewenheim,68,68115,68116,47.75,7.08333,1200
27682,Colmar,colmar,68,68066,68000,48.0833,7.36667,66900
27683,Gueberschwihr,gueberschwihr,68,68111,68420,48.0,7.28333,800
27684,Hirsingue,hirsingue,68,68138,68560,47.5833,7.25,2200
27685,Linsdorf,linsdorf,68,68187,68480,47.5,7.38333,300
27686,Hochstatt,hochstatt,68,68141,68720,47.7167,7.28333,2100
27687,Muespach-le-Haut,muespach-le-haut,68,68222,68640,47.55,7.41667,1000
27688,Muespach,muespach,68,68221,68640,47.5475,7.38056,900
27689,Raedersheim,raedersheim,68,68260,68190,47.8833,7.28333,1100
27690,Friesen,friesen,68,68098,68580,47.5667,7.15,600
27691,Kembs,kembs,68,68163,68680,47.6833,7.5,4400
27692,Aspach-le-Bas,aspach-le-bas,68,68011,68700,47.7667,7.15,1400
27693,Dietwiller,dietwiller,68,68072,68440,47.7,7.41667,1300
27694,Hombourg,hombourg,68,68144,68490,47.7667,7.5,1100
27695,Illfurth,illfurth,68,68152,68720,47.6667,7.26667,2300
27696,Carspach,carspach,68,68062,68130,47.6167,7.21667,1800
27697,Biederthal,biederthal,68,68035,68480,47.4667,7.45,400
27698,Nambsheim,nambsheim,68,68230,68740,47.9167,7.55,600
27699,Hundsbach,hundsbach,68,68148,68130,47.6,7.33333,300
27700,Ranspach-le-Bas,ranspach-le-bas,68,68263,68730,47.5833,7.45,700
27701,Wettolsheim,wettolsheim,68,68365,68920,48.0667,7.31667,1700
27702,Altkirch,altkirch,68,68004,68130,47.6167,7.25,5700
27703,Zimmerbach,zimmerbach,68,68385,68230,48.0667,7.23333,900
27704,Rimbach-près-Masevaux,rimbach-pres-masevaux,68,68275,68290,47.8333,6.95,500
27705,Blotzheim,blotzheim,68,68042,68730,47.6,7.48333,3900
27706,Winkel,winkel,68,68373,68480,47.4667,7.26667,400
27707,Westhalten,westhalten,68,68364,68250,47.95,7.26667,900
27708,Michelbach,michelbach,68,68206,68700,47.7667,7.11667,300
27709,Wasserbourg,wasserbourg,68,68358,68230,48.0,7.16667,500
27710,Neuf-Brisach,neuf-brisach,68,68231,68600,48.0167,7.53333,2100
27711,Moosch,moosch,68,68217,68690,47.8667,7.03333,1800
27712,Mœrnach,moernach,68,68212,68480,47.5,7.25,500
27713,Fulleren,fulleren,68,68100,68210,47.6,7.15,300
27714,Rouffach,rouffach,68,68287,68250,47.9667,7.28333,4600
27715,Bantzenheim,bantzenheim,68,68020,68490,47.8333,7.5,1700
27716,Magstatt-le-Haut,magstatt-le-haut,68,68198,68510,47.6333,7.38333,300
27717,Pfetterhouse,pfetterhouse,68,68257,68480,47.5,7.16667,1000
27718,Zellenberg,zellenberg,68,68383,68340,48.1667,7.31667,400
27719,Montreux-Vieux,montreux-vieux,68,68215,68210,47.6167,7.03333,900
27720,Heimsbrunn,heimsbrunn,68,68129,68990,47.7333,7.23333,1400
27721,Leimbach,leimbach,68,68180,68800,47.8,7.1,800
27722,Illhaeusern,illhaeusern,68,68153,68970,48.1833,7.43333,700
27723,Niffer,niffer,68,68238,68680,47.7167,7.51667,900
27724,Schlierbach,schlierbach,68,68301,68440,47.6833,7.4,1200
27725,Jungholtz,jungholtz,68,68159,68500,47.8833,7.18333,900
27726,Zillisheim,zillisheim,68,68384,68720,47.6833,7.26667,2600
27727,Spechbach-le-Haut,spechbach-le-haut,68,68320,68720,47.6833,7.21667,600
27728,Reiningue,reiningue,68,68267,68950,47.75,7.23333,1700
27729,Knœringue,knoeringue,68,68168,68220,47.5667,7.4,300
27730,Andolsheim,andolsheim,68,68007,68280,48.0667,7.41667,2200
27731,Riquewihr,riquewihr,68,68277,68340,48.1667,7.3,1300
27732,Kappelen,kappelen,68,68160,68510,47.6167,7.43333,500
27733,Spechbach-le-Bas,spechbach-le-bas,68,68319,68720,47.6667,7.23333,700
27734,Urbès,urbes,68,68344,68121,47.8833,6.95,500
27735,Gommersdorf,gommersdorf,68,68107,68210,47.6333,7.13333,400
27736,Aspach-le-Haut,aspach-le-haut,68,68012,68700,47.7833,7.13333,1400
27737,Bettendorf,bettendorf,68,68033,68560,47.5833,7.28333,500
27738,Buethwiller,buethwiller,68,68057,68210,47.65,7.15,300
27739,Village-Neuf,village-neuf,68,68349,68128,47.6,7.56667,3600
27740,Thannenkirch,thannenkirch,68,68335,68590,48.2333,7.3,500
27741,Bendorf,bendorf,68,68025,68480,47.4833,7.28333,200
27742,Lautenbach,lautenbach,68,68177,68610,47.95,7.15,1600
27743,Lutter,lutter,68,68194,68480,47.4667,7.38333,300
27744,Elbach,elbach,68,68079,68210,47.65,7.08333,300
